date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2023-04-11,2023,4,11,15,1,0,0,14.73,2.82,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,8,14.11,0.0,0,112.88,112.88,247,0,4,S014,7.24,0.487
2023-08-20,2023,8,20,33,6,1,0,15.32,2.11,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0006,BrandF Soda,Beverages,Soda,BrandF,223,1.29,0.0,0,287.67,287.67,295,0,5,S001,0.69,0.465
2023-03-07,2023,3,7,10,1,0,0,12.63,7.02,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,82,5.35,0.15,1,438.7,372.89,279,0,9,S013,3.27,0.239
2022-01-31,2022,1,31,5,0,0,0,21.58,3.68,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0058,BrandD Milk,Dairy,Milk,BrandD,50,9.87,0.0,0,493.5,493.5,192,0,6,S058,6.45,0.346
2023-01-18,2023,1,18,3,2,0,0,13.28,0.89,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,73,1.08,0.0,0,78.84,78.84,253,0,8,S050,0.5,0.539
2023-02-16,2023,2,16,7,3,0,0,13.89,0.28,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,45,12.44,0.0,0,559.8,559.8,335,0,4,S046,6.84,0.45
2023-07-22,2023,7,22,29,5,1,0,12.11,1.78,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0014,BrandB Water,Beverages,Water,BrandB,80,3.8,0.0,0,304.0,304.0,166,0,9,S031,2.72,0.283
2022-07-04,2022,7,4,27,0,0,0,5.47,5.84,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0057,BrandC Milk,Dairy,Milk,BrandC,118,14.02,0.0,0,1654.36,1654.36,307,0,7,S039,6.74,0.519
2023-12-28,2023,12,28,52,3,0,0,11.78,3.16,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,41,1.1,0.0,0,45.1,45.1,334,0,6,S001,0.63,0.429
2022-11-29,2022,11,29,48,1,0,0,12.71,3.82,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,21,3.18,0.0,0,66.78,66.78,185,0,7,S057,2.21,0.304
2021-02-04,2021,2,4,5,3,0,0,11.8,3.36,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,78,11.65,0.0,0,908.7,908.7,140,0,5,S058,5.93,0.491
2023-04-28,2023,4,28,17,4,0,0,16.37,0.26,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0034,BrandD Chocolate,Snacks,Chocolate,BrandD,68,2.97,0.0,0,201.96,201.96,302,0,7,S037,1.39,0.532
2021-04-29,2021,4,29,17,3,0,0,14.31,4.42,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,62,5.35,0.0,0,331.7,331.7,368,0,9,S048,2.72,0.491
2022-05-25,2022,5,25,21,2,0,0,20.6,5.69,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,10,4.19,0.0,0,41.9,41.9,309,0,8,S017,2.42,0.423
2022-03-15,2022,3,15,11,1,0,0,8.8,1.97,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,45,6.24,0.0,0,280.8,280.8,378,0,5,S052,4.36,0.301
2021-07-10,2021,7,10,27,5,1,0,7.04,2.06,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,201,1.48,0.0,0,297.48,297.48,269,0,5,S026,1.0,0.324
2021-11-05,2021,11,5,44,4,0,0,17.76,0.14,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,68,11.16,0.0,0,758.88,758.88,280,0,7,S044,7.91,0.291
2023-05-24,2023,5,24,21,2,0,0,18.7,7.98,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0002,BrandB Soda,Beverages,Soda,BrandB,72,11.25,0.0,0,810.0,810.0,272,0,7,S042,7.32,0.349
2021-09-02,2021,9,2,35,3,0,0,7.77,4.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0058,BrandD Milk,Dairy,Milk,BrandD,103,9.87,0.0,0,1016.61,1016.61,516,0,8,S009,4.93,0.5
2023-04-22,2023,4,22,16,5,1,0,5.92,0.75,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0102,BrandF Toothpaste,Personal Care,Toothpaste,BrandF,107,3.26,0.0,0,348.82,348.82,185,0,6,S017,1.83,0.438
2023-09-27,2023,9,27,39,2,0,0,8.88,4.69,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,103,6.09,0.0,0,627.27,627.27,247,0,7,S058,3.06,0.498
2021-02-15,2021,2,15,7,0,0,0,11.29,3.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,36,5.26,0.3,1,189.36,132.55,237,0,11,S047,2.83,0.161
2023-04-18,2023,4,18,16,1,0,0,7.64,2.88,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0055,BrandA Milk,Dairy,Milk,BrandA,10,4.2,0.0,0,42.0,42.0,236,0,7,S058,2.72,0.353
2022-08-05,2022,8,5,31,4,0,0,10.62,2.79,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0055,BrandA Milk,Dairy,Milk,BrandA,16,4.2,0.0,0,67.2,67.2,316,0,5,S036,2.0,0.524
2022-01-02,2022,1,2,52,6,1,0,17.93,0.83,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,110,11.16,0.0,0,1227.6,1227.6,261,0,8,S006,7.87,0.295
2021-04-23,2021,4,23,16,4,0,0,10.89,1.22,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,19,14.2,0.0,0,269.8,269.8,211,0,9,S023,6.96,0.51
2021-01-06,2021,1,6,1,2,0,0,13.29,1.46,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,101,14.52,0.0,0,1466.52,1466.52,350,0,8,S042,9.93,0.316
2023-05-04,2023,5,4,18,3,0,0,7.89,3.45,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0006,BrandF Soda,Beverages,Soda,BrandF,150,1.29,0.15,1,193.5,164.47,275,0,7,S006,0.87,0.174
2021-11-08,2021,11,8,45,0,0,0,15.73,3.94,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,128,6.09,0.0,0,779.52,779.52,334,0,4,S007,3.82,0.372
2021-07-22,2021,7,22,29,3,0,0,14.04,2.44,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,26,13.61,0.0,0,353.86,353.86,258,1,7,S052,9.19,0.325
2023-04-20,2023,4,20,16,3,0,0,15.65,0.35,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0014,BrandB Water,Beverages,Water,BrandB,29,3.8,0.0,0,110.2,110.2,146,0,6,S035,2.64,0.304
2021-04-29,2021,4,29,17,3,0,0,14.31,4.42,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,19,10.58,0.0,0,201.02,201.02,269,0,6,S045,4.9,0.536
2023-02-24,2023,2,24,8,4,0,0,14.82,0.05,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0015,BrandC Water,Beverages,Water,BrandC,9,9.29,0.0,0,83.61,83.61,214,0,6,S041,5.64,0.393
2022-06-16,2022,6,16,24,3,0,0,15.37,2.49,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0015,BrandC Water,Beverages,Water,BrandC,10,9.29,0.0,0,92.9,92.9,121,0,4,S018,4.58,0.507
2022-12-28,2022,12,28,52,2,0,0,13.5,3.73,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0008,BrandB Juice,Beverages,Juice,BrandB,15,3.55,0.0,0,53.25,53.25,237,0,7,S042,1.69,0.523
2023-12-19,2023,12,19,51,1,0,0,15.07,1.27,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,48,4.19,0.0,0,201.12,201.12,256,0,7,S038,2.6,0.379
2021-08-10,2021,8,10,32,1,0,0,13.13,4.12,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,69,12.45,0.0,0,859.05,859.05,333,0,8,S023,7.67,0.384
2023-10-20,2023,10,20,42,4,0,0,14.92,3.39,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,31,13.42,0.2,1,416.02,332.82,409,1,7,S056,7.04,0.276
2021-07-19,2021,7,19,29,0,0,0,14.41,2.74,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,11,10.49,0.0,0,115.39,115.39,137,0,6,S018,5.78,0.449
2023-02-08,2023,2,8,6,2,0,0,13.5,1.98,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,33,8.17,0.0,0,269.61,269.61,340,0,6,S007,4.96,0.393
2023-03-30,2023,3,30,13,3,0,0,14.3,1.81,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,97,10.9,0.0,0,1057.3,1057.3,203,0,6,S039,6.14,0.437
2022-07-06,2022,7,6,27,2,0,0,7.67,1.33,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0016,BrandD Water,Beverages,Water,BrandD,103,9.51,0.2,1,979.53,783.62,308,0,10,S010,7.11,0.052
2022-03-31,2022,3,31,13,3,0,0,14.97,1.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,52,10.9,0.0,0,566.8,566.8,277,0,9,S034,7.46,0.316
2022-10-19,2022,10,19,42,2,0,0,15.49,5.58,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,60,2.68,0.0,0,160.8,160.8,385,0,7,S046,1.69,0.369
2021-06-13,2021,6,13,23,6,1,0,17.48,0.13,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0014,BrandB Water,Beverages,Water,BrandB,126,3.8,0.0,0,478.8,478.8,213,0,7,S037,2.13,0.44
2021-08-21,2021,8,21,33,5,1,0,14.1,3.65,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0006,BrandF Soda,Beverages,Soda,BrandF,174,1.29,0.0,0,224.46,224.46,329,0,5,S040,0.76,0.409
2022-06-06,2022,6,6,23,0,0,0,15.75,3.32,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0078,BrandF Softener,Home Care,Softener,BrandF,19,14.8,0.0,0,281.2,281.2,240,0,6,S023,8.95,0.395
2023-08-15,2023,8,15,33,1,0,1,16.14,0.78,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,298,11.16,0.3,1,3325.68,2327.98,303,0,5,S033,5.98,0.164
2021-07-19,2021,7,19,29,0,0,0,14.41,2.74,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0060,BrandF Milk,Dairy,Milk,BrandF,67,13.5,0.0,0,904.5,904.5,285,0,5,S042,9.45,0.3
2023-08-18,2023,8,18,33,4,0,0,13.09,4.58,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,80,4.19,0.0,0,335.2,335.2,393,0,6,S052,2.42,0.423
2023-05-27,2023,5,27,21,5,1,0,15.86,4.58,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,24,5.49,0.0,0,131.76,131.76,227,0,9,S003,3.0,0.454
2023-02-21,2023,2,21,8,1,0,0,13.24,3.54,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0074,BrandB Softener,Home Care,Softener,BrandB,71,9.53,0.1,1,676.63,608.97,152,0,7,S016,6.0,0.271
2022-01-26,2022,1,26,4,2,0,0,14.9,0.23,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,61,6.24,0.0,0,380.64,380.64,336,0,7,S041,4.63,0.258
2021-11-25,2021,11,25,47,3,0,0,10.8,3.4,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,55,5.4,0.0,0,297.0,297.0,296,0,5,S044,4.03,0.253
2022-09-11,2022,9,11,36,6,1,0,16.72,0.2,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,38,10.03,0.0,0,381.14,381.14,242,0,6,S015,6.49,0.353
2022-11-28,2022,11,28,48,0,0,0,10.9,11.33,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0076,BrandD Softener,Home Care,Softener,BrandD,34,13.72,0.0,0,466.48,466.48,388,0,8,S007,7.63,0.444
2022-04-02,2022,4,2,13,5,1,0,10.73,0.25,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0056,BrandB Milk,Dairy,Milk,BrandB,17,5.06,0.0,0,86.02,86.02,360,0,5,S003,2.77,0.453
2021-09-10,2021,9,10,36,4,0,0,11.61,4.43,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0102,BrandF Toothpaste,Personal Care,Toothpaste,BrandF,55,3.26,0.0,0,179.3,179.3,269,0,6,S021,2.38,0.268
2022-01-02,2022,1,2,52,6,1,0,17.93,0.83,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,22,14.11,0.0,0,310.42,310.42,325,0,5,S048,9.49,0.327
2022-09-19,2022,9,19,38,0,0,0,12.32,4.19,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,83,11.65,0.0,0,966.95,966.95,336,0,8,S007,7.04,0.396
2021-03-31,2021,3,31,13,2,0,0,19.15,3.54,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,10,10.58,0.0,0,105.8,105.8,137,1,3,S019,7.63,0.279
2023-09-22,2023,9,22,38,4,0,0,13.96,1.57,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0001,BrandA Soda,Beverages,Soda,BrandA,46,6.24,0.0,0,287.04,287.04,362,0,4,S023,3.13,0.498
2023-11-12,2023,11,12,45,6,1,0,11.24,0.03,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0075,BrandC Softener,Home Care,Softener,BrandC,31,1.72,0.0,0,53.32,53.32,299,0,6,S017,1.07,0.376
2021-06-25,2021,6,25,25,4,0,0,15.5,2.25,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0027,BrandC Chips,Snacks,Chips,BrandC,87,14.15,0.0,0,1231.05,1231.05,396,0,11,S046,10.59,0.251
2022-08-05,2022,8,5,31,4,0,0,10.62,2.79,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0017,BrandE Water,Beverages,Water,BrandE,97,1.91,0.0,0,185.27,185.27,323,0,5,S014,1.43,0.253
2021-04-24,2021,4,24,16,5,1,0,13.64,4.22,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,115,2.71,0.0,0,311.65,311.65,349,0,7,S036,1.63,0.399
2021-02-12,2021,2,12,6,4,0,0,10.59,2.98,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,33,2.68,0.0,0,88.44,88.44,306,0,4,S043,1.25,0.534
2022-04-07,2022,4,7,14,3,0,0,5.53,4.9,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,15,14.11,0.0,0,211.65,211.65,282,0,2,S001,7.92,0.438
2023-02-20,2023,2,20,8,0,0,0,13.62,5.11,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,63,4.19,0.0,0,263.97,263.97,267,0,6,S050,2.18,0.479
2021-04-04,2021,4,4,13,6,1,0,6.95,3.9,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0034,BrandD Chocolate,Snacks,Chocolate,BrandD,109,2.97,0.0,0,323.73,323.73,291,0,7,S004,1.51,0.49
2021-04-22,2021,4,22,16,3,0,0,12.16,3.54,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0073,BrandA Softener,Home Care,Softener,BrandA,10,4.99,0.0,0,49.9,49.9,273,0,6,S032,3.26,0.347
2022-05-18,2022,5,18,20,2,0,0,11.09,1.51,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,99,2.04,0.0,0,201.96,201.96,299,0,5,S019,1.49,0.271
2021-02-17,2021,2,17,7,2,0,0,19.11,2.51,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0004,BrandD Soda,Beverages,Soda,BrandD,169,1.81,0.0,0,305.89,305.89,280,0,3,S041,1.24,0.314
2022-01-22,2022,1,22,3,5,1,0,14.8,5.21,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,86,6.24,0.0,0,536.64,536.64,172,0,4,S053,4.67,0.252
2022-03-21,2022,3,21,12,0,0,0,15.25,1.09,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0015,BrandC Water,Beverages,Water,BrandC,19,9.29,0.0,0,176.51,176.51,184,0,5,S018,5.68,0.388
2021-05-11,2021,5,11,19,1,0,0,11.15,7.13,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,97,10.9,0.0,0,1057.3,1057.3,396,0,3,S042,6.82,0.374
2021-03-17,2021,3,17,11,2,0,0,10.32,1.54,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0018,BrandF Water,Beverages,Water,BrandF,76,14.52,0.0,0,1103.52,1103.52,469,0,6,S047,8.11,0.441
2023-03-31,2023,3,31,13,4,0,0,19.56,5.37,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,75,6.09,0.0,0,456.75,456.75,354,0,8,S016,3.31,0.456
2022-03-31,2022,3,31,13,3,0,0,14.97,1.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0025,BrandA Chips,Snacks,Chips,BrandA,15,8.65,0.0,0,129.75,129.75,314,0,4,S027,5.62,0.35
2021-02-22,2021,2,22,8,0,0,0,7.58,1.65,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0076,BrandD Softener,Home Care,Softener,BrandD,13,13.72,0.0,0,178.36,178.36,362,0,8,S025,7.07,0.485
2023-10-11,2023,10,11,41,2,0,0,16.51,2.25,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0015,BrandC Water,Beverages,Water,BrandC,5,9.29,0.0,0,46.45,46.45,358,0,11,S041,5.34,0.425
2021-06-01,2021,6,1,22,1,0,0,10.49,6.92,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,52,12.3,0.0,0,639.6,639.6,310,0,6,S027,9.07,0.263
2022-05-18,2022,5,18,20,2,0,0,11.09,1.51,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0056,BrandB Milk,Dairy,Milk,BrandB,21,5.06,0.0,0,106.26,106.26,330,0,11,S010,2.34,0.537
2021-05-29,2021,5,29,21,5,1,0,14.69,4.86,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0012,BrandF Juice,Beverages,Juice,BrandF,58,5.09,0.0,0,295.22,295.22,419,0,4,S054,3.16,0.379
2021-06-25,2021,6,25,25,4,0,0,15.5,2.25,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,125,12.3,0.0,0,1537.5,1537.5,211,0,7,S053,5.54,0.549
2021-04-12,2021,4,12,15,0,0,0,12.44,5.32,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,10,11.8,0.0,0,118.0,118.0,285,0,9,S040,7.19,0.391
2023-08-12,2023,8,12,32,5,1,0,13.24,0.78,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,87,12.3,0.0,0,1070.1,1070.1,80,0,5,S056,8.42,0.315
2023-11-16,2023,11,16,46,3,0,0,15.37,2.52,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,23,5.45,0.0,0,125.35,125.35,294,0,5,S027,4.03,0.261
2023-09-20,2023,9,20,38,2,0,0,15.46,3.86,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0014,BrandB Water,Beverages,Water,BrandB,51,3.8,0.0,0,193.8,193.8,275,0,8,S039,1.93,0.493
2021-05-01,2021,5,1,17,5,1,1,7.14,7.51,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,68,12.45,0.0,0,846.6,846.6,358,0,6,S051,9.23,0.259
2022-07-17,2022,7,17,28,6,1,0,8.22,1.77,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,58,5.75,0.0,0,333.5,333.5,402,0,8,S001,4.04,0.298
2023-03-16,2023,3,16,11,3,0,0,10.89,0.75,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,47,9.87,0.0,0,463.89,463.89,471,0,6,S002,4.89,0.505
2023-02-18,2023,2,18,7,5,1,0,13.03,0.77,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0056,BrandB Milk,Dairy,Milk,BrandB,15,5.06,0.0,0,75.9,75.9,217,0,7,S046,3.08,0.392
2023-08-30,2023,8,30,35,2,0,0,17.74,3.12,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0072,BrandF Detergent,Home Care,Detergent,BrandF,38,7.96,0.0,0,302.48,302.48,117,0,9,S020,4.02,0.495
2021-12-06,2021,12,6,49,0,0,0,14.6,5.38,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,90,8.26,0.0,0,743.4,743.4,349,0,7,S001,3.79,0.541
2023-04-03,2023,4,3,14,0,0,0,8.68,1.06,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0029,BrandE Chips,Snacks,Chips,BrandE,29,2.24,0.0,0,64.96,64.96,236,0,9,S056,1.35,0.396
2021-06-30,2021,6,30,26,2,0,0,16.72,6.02,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0072,BrandF Detergent,Home Care,Detergent,BrandF,22,7.96,0.0,0,175.12,175.12,428,0,7,S019,4.61,0.421
2023-10-01,2023,10,1,39,6,1,0,12.06,1.4,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,152,1.08,0.0,0,164.16,164.16,391,0,4,S018,0.49,0.548
2022-06-06,2022,6,6,23,0,0,0,15.75,3.32,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0014,BrandB Water,Beverages,Water,BrandB,48,3.8,0.0,0,182.4,182.4,325,0,6,S055,2.38,0.373
2022-08-03,2022,8,3,31,2,0,0,10.67,0.71,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,229,1.48,0.0,0,338.92,338.92,290,0,6,S016,0.82,0.445
2022-10-22,2022,10,22,42,5,1,0,13.51,0.49,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,47,8.42,0.0,0,395.74,395.74,421,0,7,S012,5.19,0.383
2022-07-12,2022,7,12,28,1,0,0,13.48,0.43,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,58,6.24,0.0,0,361.92,361.92,283,0,8,S060,3.39,0.456
2022-09-03,2022,9,3,35,5,1,0,15.42,1.26,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,82,10.9,0.0,0,893.8,893.8,231,0,8,S037,7.83,0.282
2022-12-30,2022,12,30,52,4,0,0,13.19,2.15,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0012,BrandF Juice,Beverages,Juice,BrandF,36,5.09,0.0,0,183.24,183.24,398,0,5,S010,3.34,0.343
2023-07-04,2023,7,4,27,1,0,0,10.02,1.06,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0102,BrandF Toothpaste,Personal Care,Toothpaste,BrandF,73,3.26,0.0,0,237.98,237.98,279,0,8,S033,2.12,0.35
2022-11-14,2022,11,14,46,0,0,0,12.33,4.94,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0077,BrandE Softener,Home Care,Softener,BrandE,96,3.03,0.0,0,290.88,290.88,216,0,8,S007,2.24,0.261
2021-12-12,2021,12,12,49,6,1,0,13.95,0.21,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0078,BrandF Softener,Home Care,Softener,BrandF,41,14.8,0.0,0,606.8,606.8,245,0,8,S004,7.15,0.517
